iso3c,animal_system,SPAM_super,tonnes_product
ABW,chickens_industrial_meat,sorg,0
ABW,chickens_industrial_meat,soyb,0
ABW,chickens_industrial_meat,sugb,0
ABW,chickens_industrial_meat,whea,0
ABW,chickens_industrial_meat,xmil,0
ABW,chickens_industrial_meat,xoil,0
ABW,chickens_industrial_meat,xpul,0
ABW,cows_feedlot_meat,maiz,0
ABW,cows_feedlot_meat,ocer,0
ABW,cows_feedlot_meat,oilp,0
ABW,cows_feedlot_meat,soyb,0
ABW,cows_feedlot_meat,sugb,0
ABW,cows_feedlot_meat,xoil,0
ABW,cows_grassland_meat,maiz,0
ABW,cows_grassland_meat,ocer,0
ABW,cows_grassland_meat,oilp,0
ABW,cows_grassland_meat,soyb,0
ABW,cows_grassland_meat,sugb,0
ABW,cows_grassland_meat,xoil,0
ABW,cows_grassland_milk,maiz,0
ABW,cows_grassland_milk,ocer,0
ABW,cows_grassland_milk,oilp,0
ABW,cows_grassland_milk,soyb,0
ABW,cows_grassland_milk,sugb,0
ABW,cows_grassland_milk,xoil,0
ABW,cows_mixed_meat,maiz,0
ABW,cows_mixed_meat,ocer,0
ABW,cows_mixed_meat,oilp,0
ABW,cows_mixed_meat,soyb,0
ABW,cows_mixed_meat,sugb,0
ABW,cows_mixed_meat,xoil,0
ABW,cows_mixed_milk,maiz,0
ABW,cows_mixed_milk,ocer,0
ABW,cows_mixed_milk,oilp,0
ABW,cows_mixed_milk,soyb,0
ABW,cows_mixed_milk,sugb,0
ABW,cows_mixed_milk,xoil,0
ABW,goats_grassland_meat,maiz,0
ABW,goats_grassland_meat,ocer,0
ABW,goats_grassland_meat,oilp,0
ABW,goats_grassland_meat,soyb,0
ABW,goats_grassland_meat,sugb,0
ABW,goats_grassland_meat,xoil,0
ABW,goats_grassland_milk,maiz,0
ABW,goats_grassland_milk,ocer,0
ABW,goats_grassland_milk,oilp,0
ABW,goats_grassland_milk,soyb,0
ABW,goats_grassland_milk,sugb,0
ABW,goats_grassland_milk,xoil,0
ABW,goats_mixed_meat,maiz,0
ABW,goats_mixed_meat,ocer,0
ABW,goats_mixed_meat,oilp,0
ABW,goats_mixed_meat,soyb,0
ABW,goats_mixed_meat,sugb,0
ABW,goats_mixed_meat,xoil,0
ABW,goats_mixed_milk,maiz,0
ABW,goats_mixed_milk,ocer,0
ABW,goats_mixed_milk,oilp,0
ABW,goats_mixed_milk,soyb,0
ABW,goats_mixed_milk,sugb,0
ABW,goats_mixed_milk,xoil,0
ABW,pigs_backyard_meat,bana,0
ABW,pigs_backyard_meat,barl,0
ABW,pigs_backyard_meat,cass,0
ABW,pigs_backyard_meat,maiz,0
ABW,pigs_backyard_meat,oilp,0
ABW,pigs_backyard_meat,rice,0
ABW,pigs_backyard_meat,sorg,0
ABW,pigs_backyard_meat,soyb,0
ABW,pigs_backyard_meat,sugb,0
ABW,pigs_backyard_meat,whea,0
ABW,pigs_backyard_meat,xmil,0
ABW,pigs_backyard_meat,xoil,0
ABW,pigs_backyard_meat,xpul,0
ABW,pigs_industrial_meat,bana,0
ABW,pigs_industrial_meat,barl,0
ABW,pigs_industrial_meat,cass,0
ABW,pigs_industrial_meat,maiz,0
ABW,pigs_industrial_meat,oilp,0
ABW,pigs_industrial_meat,rice,0
ABW,pigs_industrial_meat,sorg,0
ABW,pigs_industrial_meat,soyb,0
ABW,pigs_industrial_meat,sugb,0
ABW,pigs_industrial_meat,whea,0
ABW,pigs_industrial_meat,xmil,0
ABW,pigs_industrial_meat,xoil,0
ABW,pigs_industrial_meat,xpul,0
ABW,pigs_intermediate_meat,bana,0
ABW,pigs_intermediate_meat,barl,0
ABW,pigs_intermediate_meat,cass,0
ABW,pigs_intermediate_meat,maiz,0
ABW,pigs_intermediate_meat,oilp,0
ABW,pigs_intermediate_meat,rice,0
ABW,pigs_intermediate_meat,sorg,0
ABW,pigs_intermediate_meat,soyb,0
ABW,pigs_intermediate_meat,sugb,0
ABW,pigs_intermediate_meat,whea,0
ABW,pigs_intermediate_meat,xmil,0
ABW,pigs_intermediate_meat,xoil,0
ABW,pigs_intermediate_meat,xpul,0
ABW,sheep_grassland_meat,maiz,0
ABW,sheep_grassland_meat,ocer,0
ABW,sheep_grassland_meat,oilp,0
ABW,sheep_grassland_meat,soyb,0
ABW,sheep_grassland_meat,sugb,0
ABW,sheep_grassland_meat,xoil,0
ABW,sheep_grassland_milk,maiz,0
ABW,sheep_grassland_milk,ocer,0
ABW,sheep_grassland_milk,oilp,0
ABW,sheep_grassland_milk,soyb,0
ABW,sheep_grassland_milk,sugb,0
ABW,sheep_grassland_milk,xoil,0
ABW,sheep_mixed_meat,maiz,0
ABW,sheep_mixed_meat,ocer,0
ABW,sheep_mixed_meat,oilp,0
ABW,sheep_mixed_meat,soyb,0
ABW,sheep_mixed_meat,sugb,0
ABW,sheep_mixed_meat,xoil,0
ABW,sheep_mixed_milk,maiz,0
ABW,sheep_mixed_milk,ocer,0
ABW,sheep_mixed_milk,oilp,0
ABW,sheep_mixed_milk,soyb,0
ABW,sheep_mixed_milk,sugb,0
ABW,sheep_mixed_milk,xoil,0
AFG,buffaloes_grassland_meat,maiz,0
AFG,buffaloes_grassland_meat,ocer,0
AFG,buffaloes_grassland_meat,oilp,0
AFG,buffaloes_grassland_meat,soyb,0
AFG,buffaloes_grassland_meat,sugb,0
AFG,buffaloes_grassland_meat,xoil,0
AFG,buffaloes_grassland_milk,maiz,0
AFG,buffaloes_grassland_milk,ocer,0
AFG,buffaloes_grassland_milk,oilp,0
AFG,buffaloes_grassland_milk,soyb,0
AFG,buffaloes_grassland_milk,sugb,0
AFG,buffaloes_grassland_milk,xoil,0
AFG,buffaloes_mixed_meat,maiz,0
AFG,buffaloes_mixed_meat,ocer,0
AFG,buffaloes_mixed_meat,oilp,0
AFG,buffaloes_mixed_meat,soyb,0
AFG,buffaloes_mixed_meat,sugb,0
AFG,buffaloes_mixed_meat,xoil,0
AFG,buffaloes_mixed_milk,maiz,0
AFG,buffaloes_mixed_milk,ocer,0
AFG,buffaloes_mixed_milk,oilp,0
AFG,buffaloes_mixed_milk,soyb,0
AFG,buffaloes_mixed_milk,sugb,0
AFG,buffaloes_mixed_milk,xoil,0
AFG,chickens_backyard_eggs&meat,bana,0
AFG,chickens_backyard_eggs&meat,barl,10091.710493603308
AFG,chickens_backyard_eggs&meat,cass,0
AFG,chickens_backyard_eggs&meat,maiz,10275.466256663747
AFG,chickens_backyard_eggs&meat,oilp,0
AFG,chickens_backyard_eggs&meat,rice,17789.22145835579
AFG,chickens_backyard_eggs&meat,sorg,2026.7353344652129
AFG,chickens_backyard_eggs&meat,soyb,25212.630320521137
AFG,chickens_backyard_eggs&meat,sugb,0
AFG,chickens_backyard_eggs&meat,whea,10201.049388511072
AFG,chickens_backyard_eggs&meat,xmil,5987.761951545714
AFG,chickens_backyard_eggs&meat,xoil,20296.610295062274
AFG,chickens_backyard_eggs&meat,xpul,5113.226805897932
AFG,chickens_industrial_eggs,bana,0
AFG,chickens_industrial_eggs,barl,0
AFG,chickens_industrial_eggs,cass,0
AFG,chickens_industrial_eggs,maiz,3586.4758456023433
AFG,chickens_industrial_eggs,oilp,0
AFG,chickens_industrial_eggs,rice,0
AFG,chickens_industrial_eggs,sorg,0
AFG,chickens_industrial_eggs,soyb,880.332804517021
AFG,chickens_industrial_eggs,sugb,0
AFG,chickens_industrial_eggs,whea,8197.6590756625
AFG,chickens_industrial_eggs,xmil,0
AFG,chickens_industrial_eggs,xoil,1438.1858027478067
AFG,chickens_industrial_eggs,xpul,0
AFG,chickens_industrial_meat,bana,0
AFG,chickens_industrial_meat,barl,194.11724876118743
AFG,chickens_industrial_meat,cass,0
AFG,chickens_industrial_meat,maiz,1514.114540337262
AFG,chickens_industrial_meat,oilp,0
AFG,chickens_industrial_meat,rice,0
AFG,chickens_industrial_meat,sorg,349.4110477701373
AFG,chickens_industrial_meat,soyb,920.5560250530535
AFG,chickens_industrial_meat,sugb,0
AFG,chickens_industrial_meat,whea,698.8220955402746
AFG,chickens_industrial_meat,xmil,0
AFG,chickens_industrial_meat,xoil,81.73357842576311
AFG,chickens_industrial_meat,xpul,0
AFG,cows_feedlot_meat,maiz,0
AFG,cows_feedlot_meat,ocer,0
AFG,cows_feedlot_meat,oilp,0
AFG,cows_feedlot_meat,soyb,0
AFG,cows_feedlot_meat,sugb,0
AFG,cows_feedlot_meat,xoil,0
AFG,cows_grassland_meat,maiz,0
AFG,cows_grassland_meat,ocer,0
AFG,cows_grassland_meat,oilp,40689.49726265921
AFG,cows_grassland_meat,soyb,2132.8330437260647
AFG,cows_grassland_meat,sugb,85630.04035631962
AFG,cows_grassland_meat,xoil,3560.116303298213
AFG,cows_grassland_milk,maiz,0
AFG,cows_grassland_milk,ocer,0
AFG,cows_grassland_milk,oilp,102155.05661283642
AFG,cows_grassland_milk,soyb,5354.689068585793
AFG,cows_grassland_milk,sugb,214982.75665235572
AFG,cows_grassland_milk,xoil,8938.024666031462
AFG,cows_mixed_meat,maiz,0
AFG,cows_mixed_meat,ocer,0
AFG,cows_mixed_meat,oilp,105613.26427982852
AFG,cows_mixed_meat,soyb,5535.960595238791
AFG,cows_mixed_meat,sugb,222260.48422806445
AFG,cows_mixed_meat,xoil,9240.601535197007
AFG,cows_mixed_milk,maiz,0
AFG,cows_mixed_milk,ocer,0
AFG,cows_mixed_milk,oilp,422471.7540703983
AFG,cows_mixed_milk,soyb,22144.821590981384
AFG,cows_mixed_milk,sugb,889081.2841801399
AFG,cows_mixed_milk,xoil,36964.041990353
AFG,goats_grassland_meat,maiz,0
AFG,goats_grassland_meat,ocer,0
AFG,goats_grassland_meat,oilp,50396.88035154167
AFG,goats_grassland_meat,soyb,2641.6679907873204
AFG,goats_grassland_meat,sugb,106058.97949370403
AFG,goats_grassland_meat,xoil,4409.460642658265
AFG,goats_grassland_milk,maiz,0
AFG,goats_grassland_milk,ocer,0
AFG,goats_grassland_milk,oilp,46189.36908463027
AFG,goats_grassland_milk,soyb,2421.1214639432537
AFG,goats_grassland_milk,sugb,97204.37888185814
AFG,goats_grassland_milk,xoil,4041.3257342727284
AFG,goats_mixed_meat,maiz,0
AFG,goats_mixed_meat,ocer,0
AFG,goats_mixed_meat,oilp,69497.80977437047
AFG,goats_mixed_meat,soyb,3642.886984871961
AFG,goats_mixed_meat,sugb,146256.40972818312
AFG,goats_mixed_meat,xoil,6080.691003360152
AFG,goats_mixed_milk,maiz,0
AFG,goats_mixed_milk,ocer,0
AFG,goats_mixed_milk,oilp,63984.28036057059
AFG,goats_mixed_milk,soyb,3353.882454036128
AFG,goats_mixed_milk,sugb,134653.3272462802
AFG,goats_mixed_milk,xoil,5598.286444144984
AFG,pigs_backyard_meat,bana,0
AFG,pigs_backyard_meat,barl,0.6564057460424333
AFG,pigs_backyard_meat,cass,0.0506798437555156
AFG,pigs_backyard_meat,maiz,0.6967388129863684
AFG,pigs_backyard_meat,oilp,0
AFG,pigs_backyard_meat,rice,1.1807333033724872
AFG,pigs_backyard_meat,sorg,0.13182607813221592
AFG,pigs_backyard_meat,soyb,1.6751397961905536
AFG,pigs_backyard_meat,sugb,0
AFG,pigs_backyard_meat,whea,0.6635180399323635
AFG,pigs_backyard_meat,xmil,0.3894692134125703
AFG,pigs_backyard_meat,xoil,1.320174672893707
AFG,pigs_backyard_meat,xpul,0.33258632247839326
AFG,pigs_industrial_meat,bana,0
AFG,pigs_industrial_meat,barl,0
AFG,pigs_industrial_meat,cass,0
AFG,pigs_industrial_meat,maiz,0
AFG,pigs_industrial_meat,oilp,0
AFG,pigs_industrial_meat,rice,0
AFG,pigs_industrial_meat,sorg,0
AFG,pigs_industrial_meat,soyb,0
AFG,pigs_industrial_meat,sugb,0
AFG,pigs_industrial_meat,whea,0
AFG,pigs_industrial_meat,xmil,0
AFG,pigs_industrial_meat,xoil,0
AFG,pigs_industrial_meat,xpul,0
AFG,pigs_intermediate_meat,bana,0
AFG,pigs_intermediate_meat,barl,0.8764235035539479
AFG,pigs_intermediate_meat,cass,5.345464382100495
AFG,pigs_intermediate_meat,maiz,3.8858405395172095
AFG,pigs_intermediate_meat,oilp,0
AFG,pigs_intermediate_meat,rice,4.0394706377218705
AFG,pigs_intermediate_meat,sorg,0.17601360738701272
AFG,pigs_intermediate_meat,soyb,5.903153639230041
AFG,pigs_intermediate_meat,sugb,0
AFG,pigs_intermediate_meat,whea,0.8859209839959261
AFG,pigs_intermediate_meat,xmil,0.5200141712621529
AFG,pigs_intermediate_meat,xoil,1.7626807702807965
AFG,pigs_intermediate_meat,xpul,0.4440621869413961
AFG,sheep_grassland_meat,maiz,0
AFG,sheep_grassland_meat,ocer,0
AFG,sheep_grassland_meat,oilp,49796.8446736575
AFG,sheep_grassland_meat,soyb,2610.2157454788767
AFG,sheep_grassland_meat,sugb,104796.21935434036
AFG,sheep_grassland_meat,xoil,4356.960692515218
AFG,sheep_grassland_milk,maiz,0
AFG,sheep_grassland_milk,ocer,0
AFG,sheep_grassland_milk,oilp,104528.55369641806
AFG,sheep_grassland_milk,soyb,5479.103224704933
AFG,sheep_grassland_milk,sugb,219977.74342268883
AFG,sheep_grassland_milk,xoil,9145.696168983148
AFG,sheep_mixed_meat,maiz,0
AFG,sheep_mixed_meat,ocer,0
AFG,sheep_mixed_meat,oilp,88237.70043384808
AFG,sheep_mixed_meat,soyb,4625.181304692534
AFG,sheep_mixed_meat,sugb,185694.04287737457
AFG,sheep_mixed_meat,xoil,7720.332380649453
AFG,sheep_mixed_milk,maiz,0
AFG,sheep_mixed_milk,ocer,0
AFG,sheep_mixed_milk,oilp,185869.25281095062
AFG,sheep_mixed_milk,soyb,9742.762015130362
AFG,sheep_mixed_milk,sugb,391157.22316184
AFG,sheep_mixed_milk,xoil,16262.577575711
AGO,buffaloes_grassland_meat,maiz,0
AGO,buffaloes_grassland_meat,ocer,0
AGO,buffaloes_grassland_meat,oilp,0
AGO,buffaloes_grassland_meat,soyb,0
AGO,buffaloes_grassland_meat,sugb,0
AGO,buffaloes_grassland_meat,xoil,0
AGO,buffaloes_grassland_milk,maiz,0
AGO,buffaloes_grassland_milk,ocer,0
AGO,buffaloes_grassland_milk,oilp,0
AGO,buffaloes_grassland_milk,soyb,0
AGO,buffaloes_grassland_milk,sugb,0
AGO,buffaloes_grassland_milk,xoil,0
AGO,buffaloes_mixed_meat,maiz,0
AGO,buffaloes_mixed_meat,ocer,0
AGO,buffaloes_mixed_meat,oilp,0
AGO,buffaloes_mixed_meat,soyb,0
AGO,buffaloes_mixed_meat,sugb,0
AGO,buffaloes_mixed_meat,xoil,0
AGO,buffaloes_mixed_milk,maiz,0
AGO,buffaloes_mixed_milk,ocer,0
AGO,buffaloes_mixed_milk,oilp,0
AGO,buffaloes_mixed_milk,soyb,0
AGO,buffaloes_mixed_milk,sugb,0
AGO,buffaloes_mixed_milk,xoil,0
AGO,chickens_backyard_eggs&meat,bana,2185.7276834361246
AGO,chickens_backyard_eggs&meat,barl,0
AGO,chickens_backyard_eggs&meat,cass,51355.182763748126
AGO,chickens_backyard_eggs&meat,maiz,2354.148127289077
AGO,chickens_backyard_eggs&meat,oilp,0
AGO,chickens_backyard_eggs&meat,rice,2939.0858445462113
AGO,chickens_backyard_eggs&meat,sorg,973.3656760819432
AGO,chickens_backyard_eggs&meat,soyb,3377.6743181572756
AGO,chickens_backyard_eggs&meat,sugb,0
AGO,chickens_backyard_eggs&meat,whea,23035.557892437897
AGO,chickens_backyard_eggs&meat,xmil,777.260339160636
AGO,chickens_backyard_eggs&meat,xoil,8666.852188224733
AGO,chickens_backyard_eggs&meat,xpul,1352.5894761353377
AGO,chickens_industrial_eggs,bana,0
AGO,chickens_industrial_eggs,barl,0
AGO,chickens_industrial_eggs,cass,0
AGO,chickens_industrial_eggs,maiz,17361.187822575943
AGO,chickens_industrial_eggs,oilp,0
AGO,chickens_industrial_eggs,rice,0
AGO,chickens_industrial_eggs,sorg,0
AGO,chickens_industrial_eggs,soyb,5157.088816770767
AGO,chickens_industrial_eggs,sugb,0
AGO,chickens_industrial_eggs,whea,2648.3167864946354
AGO,chickens_industrial_eggs,xmil,0
AGO,chickens_industrial_eggs,xoil,2168.212573738298
AGO,chickens_industrial_eggs,xpul,0
AGO,chickens_industrial_meat,bana,0
AGO,chickens_industrial_meat,barl,0
AGO,chickens_industrial_meat,cass,0
AGO,chickens_industrial_meat,maiz,450521.18907384353
AGO,chickens_industrial_meat,oilp,0
AGO,chickens_industrial_meat,rice,0
AGO,chickens_industrial_meat,sorg,0
AGO,chickens_industrial_meat,soyb,192927.39262480216
AGO,chickens_industrial_meat,sugb,0
AGO,chickens_industrial_meat,whea,41586.571299124014
AGO,chickens_industrial_meat,xmil,0
AGO,chickens_industrial_meat,xoil,0
AGO,chickens_industrial_meat,xpul,0
AGO,cows_feedlot_meat,maiz,0
AGO,cows_feedlot_meat,ocer,0
AGO,cows_feedlot_meat,oilp,0
AGO,cows_feedlot_meat,soyb,0
AGO,cows_feedlot_meat,sugb,0
AGO,cows_feedlot_meat,xoil,0
AGO,cows_grassland_meat,maiz,0
AGO,cows_grassland_meat,ocer,0
AGO,cows_grassland_meat,oilp,181888.41834955566
AGO,cows_grassland_meat,soyb,3041.9527079643167
AGO,cows_grassland_meat,sugb,191504.42675434594
AGO,cows_grassland_meat,xoil,20537.802715006677
AGO,cows_grassland_milk,maiz,0
AGO,cows_grassland_milk,ocer,0
AGO,cows_grassland_milk,oilp,21893.157578745242
AGO,cows_grassland_milk,soyb,636.7258606344565
AGO,cows_grassland_milk,sugb,26899.229792530994
AGO,cows_grassland_milk,xoil,1764.4514283786282
AGO,cows_mixed_meat,maiz,0
AGO,cows_mixed_meat,ocer,0
AGO,cows_mixed_meat,oilp,86390.4050255095
AGO,cows_mixed_meat,soyb,1444.8172615610895
AGO,cows_mixed_meat,sugb,90957.66042503709
AGO,cows_mixed_meat,xoil,9754.711767703768
AGO,cows_mixed_milk,maiz,0
AGO,cows_mixed_milk,ocer,0
AGO,cows_mixed_milk,oilp,23344.384550774987
AGO,cows_mixed_milk,soyb,390.417892234603
AGO,cows_mixed_milk,sugb,24578.544370007938
AGO,cows_mixed_milk,xoil,2635.9144053802625
AGO,goats_grassland_meat,maiz,0
AGO,goats_grassland_meat,ocer,0
AGO,goats_grassland_meat,oilp,0
AGO,goats_grassland_meat,soyb,0
AGO,goats_grassland_meat,sugb,0
AGO,goats_grassland_meat,xoil,0
AGO,goats_grassland_milk,maiz,0
AGO,goats_grassland_milk,ocer,0
AGO,goats_grassland_milk,oilp,0
AGO,goats_grassland_milk,soyb,0
AGO,goats_grassland_milk,sugb,0
AGO,goats_grassland_milk,xoil,0
AGO,goats_mixed_meat,maiz,0
AGO,goats_mixed_meat,ocer,0
AGO,goats_mixed_meat,oilp,0
AGO,goats_mixed_meat,soyb,0
AGO,goats_mixed_meat,sugb,0
AGO,goats_mixed_meat,xoil,0
AGO,goats_mixed_milk,maiz,0
AGO,goats_mixed_milk,ocer,0
AGO,goats_mixed_milk,oilp,0
AGO,goats_mixed_milk,soyb,0
AGO,goats_mixed_milk,sugb,0
AGO,goats_mixed_milk,xoil,0
AGO,pigs_backyard_meat,bana,10522.15437641404
AGO,pigs_backyard_meat,barl,0
AGO,pigs_backyard_meat,cass,247956.03751188723
AGO,pigs_backyard_meat,maiz,12356.52367262211
AGO,pigs_backyard_meat,oilp,0
AGO,pigs_backyard_meat,rice,14404.77363701423
AGO,pigs_backyard_meat,sorg,4685.8633020462885
AGO,pigs_backyard_meat,soyb,18090.967614060617
AGO,pigs_backyard_meat,sugb,0
AGO,pigs_backyard_meat,whea,112121.87626852683
AGO,pigs_backyard_meat,xmil,3741.720157465016
AGO,pigs_backyard_meat,xoil,41722.29437538114
AGO,pigs_backyard_meat,xpul,6511.429343952544
AGO,pigs_industrial_meat,bana,0
AGO,pigs_industrial_meat,barl,0
AGO,pigs_industrial_meat,cass,67249.75742877537
AGO,pigs_industrial_meat,maiz,94149.5910898292
AGO,pigs_industrial_meat,oilp,0
AGO,pigs_industrial_meat,rice,23537.41510007138
AGO,pigs_industrial_meat,sorg,0
AGO,pigs_industrial_meat,soyb,168401.4999406599
AGO,pigs_industrial_meat,sugb,0
AGO,pigs_industrial_meat,whea,112979.50930779503
AGO,pigs_industrial_meat,xmil,0
AGO,pigs_industrial_meat,xoil,0
AGO,pigs_industrial_meat,xpul,0
AGO,pigs_intermediate_meat,bana,3234.3708319685015
AGO,pigs_intermediate_meat,barl,0
AGO,pigs_intermediate_meat,cass,93748.47970310335
AGO,pigs_intermediate_meat,maiz,28339.516563626057
AGO,pigs_intermediate_meat,oilp,0
AGO,pigs_intermediate_meat,rice,10563.151068301424
AGO,pigs_intermediate_meat,sorg,1440.3751789578098
AGO,pigs_intermediate_meat,soyb,49456.87645573495
AGO,pigs_intermediate_meat,sugb,0
AGO,pigs_intermediate_meat,whea,63914.54303352422
AGO,pigs_intermediate_meat,xmil,1150.1523635026615
AGO,pigs_intermediate_meat,xoil,12824.997624079188
AGO,pigs_intermediate_meat,xpul,2001.5148930149514
AGO,sheep_grassland_meat,maiz,0
AGO,sheep_grassland_meat,ocer,0
AGO,sheep_grassland_meat,oilp,0
AGO,sheep_grassland_meat,soyb,0
AGO,sheep_grassland_meat,sugb,0
AGO,sheep_grassland_meat,xoil,0
AGO,sheep_grassland_milk,maiz,0
AGO,sheep_grassland_milk,ocer,0
AGO,sheep_grassland_milk,oilp,0
AGO,sheep_grassland_milk,soyb,0
AGO,sheep_grassland_milk,sugb,0
AGO,sheep_grassland_milk,xoil,0
AGO,sheep_mixed_meat,maiz,0
AGO,sheep_mixed_meat,ocer,0
AGO,sheep_mixed_meat,oilp,0
AGO,sheep_mixed_meat,soyb,0
AGO,sheep_mixed_meat,sugb,0
AGO,sheep_mixed_meat,xoil,0
AGO,sheep_mixed_milk,maiz,0
AGO,sheep_mixed_milk,ocer,0
AGO,sheep_mixed_milk,oilp,0
AGO,sheep_mixed_milk,soyb,0
AGO,sheep_mixed_milk,sugb,0
AGO,sheep_mixed_milk,xoil,0
AIA,buffaloes_grassland_meat,maiz,0
AIA,buffaloes_grassland_meat,ocer,0
AIA,buffaloes_grassland_meat,oilp,0
AIA,buffaloes_grassland_meat,soyb,0
AIA,buffaloes_grassland_meat,sugb,0
AIA,buffaloes_grassland_meat,xoil,0
AIA,buffaloes_grassland_milk,maiz,0
AIA,buffaloes_grassland_milk,ocer,0
AIA,buffaloes_grassland_milk,oilp,0
AIA,buffaloes_grassland_milk,soyb,0
AIA,buffaloes_grassland_milk,sugb,0
AIA,buffaloes_grassland_milk,xoil,0
AIA,buffaloes_mixed_meat,maiz,0
AIA,buffaloes_mixed_meat,ocer,0
AIA,buffaloes_mixed_meat,oilp,0
AIA,buffaloes_mixed_meat,soyb,0
AIA,buffaloes_mixed_meat,sugb,0
AIA,buffaloes_mixed_meat,xoil,0
AIA,buffaloes_mixed_milk,maiz,0
AIA,buffaloes_mixed_milk,ocer,0
AIA,buffaloes_mixed_milk,oilp,0
AIA,buffaloes_mixed_milk,soyb,0
AIA,buffaloes_mixed_milk,sugb,0
AIA,buffaloes_mixed_milk,xoil,0
AIA,chickens_backyard_eggs&meat,bana,0
AIA,chickens_backyard_eggs&meat,barl,0
AIA,chickens_backyard_eggs&meat,cass,0
AIA,chickens_backyard_eggs&meat,maiz,0
AIA,chickens_backyard_eggs&meat,oilp,0
AIA,chickens_backyard_eggs&meat,rice,0
AIA,chickens_backyard_eggs&meat,sorg,0
AIA,chickens_backyard_eggs&meat,soyb,0
AIA,chickens_backyard_eggs&meat,sugb,0
AIA,chickens_backyard_eggs&meat,whea,0
AIA,chickens_backyard_eggs&meat,xmil,0
AIA,chickens_backyard_eggs&meat,xoil,0
AIA,chickens_backyard_eggs&meat,xpul,0
AIA,chickens_industrial_eggs,bana,0
AIA,chickens_industrial_eggs,barl,0
AIA,chickens_industrial_eggs,cass,0
AIA,chickens_industrial_eggs,maiz,0
AIA,chickens_industrial_eggs,oilp,0
AIA,chickens_industrial_eggs,rice,0
AIA,chickens_industrial_eggs,sorg,0
AIA,chickens_industrial_eggs,soyb,0
AIA,chickens_industrial_eggs,sugb,0
AIA,chickens_industrial_eggs,whea,0
AIA,chickens_industrial_eggs,xmil,0
AIA,chickens_industrial_eggs,xoil,0
AIA,chickens_industrial_eggs,xpul,0
AIA,chickens_industrial_meat,bana,0
AIA,chickens_industrial_meat,barl,0
AIA,chickens_industrial_meat,cass,0
AIA,chickens_industrial_meat,maiz,9728.147771162932
AIA,chickens_industrial_meat,oilp,0
AIA,chickens_industrial_meat,rice,0
AIA,chickens_industrial_meat,sorg,0
AIA,chickens_industrial_meat,soyb,3813.8520374822
AIA,chickens_industrial_meat,sugb,0
AIA,chickens_industrial_meat,whea,0
AIA,chickens_industrial_meat,xmil,0
AIA,chickens_industrial_meat,xoil,0
AIA,chickens_industrial_meat,xpul,0
AIA,cows_feedlot_meat,maiz,0
AIA,cows_feedlot_meat,ocer,0
AIA,cows_feedlot_meat,oilp,0
AIA,cows_feedlot_meat,soyb,0
AIA,cows_feedlot_meat,sugb,0
AIA,cows_feedlot_meat,xoil,0
