Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
GR,Rice Cultivation,2,Afghanistan,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,321.7889
GR,Rice Cultivation,3,Albania,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,0
GR,Rice Cultivation,4,Algeria,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,0.7073
GR,Rice Cultivation,7,Angola,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,336.099
GR,Rice Cultivation,9,Argentina,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,1200.108
GR,Rice Cultivation,10,Australia,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,543.778
GR,Rice Cultivation,52,Azerbaijan,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,30.0056
GR,Rice Cultivation,16,Bangladesh,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,23529.1728
GR,Rice Cultivation,23,Belize,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,2.3355
GR,Rice Cultivation,53,Benin,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,50.3464
GR,Rice Cultivation,18,Bhutan,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,50.2591
GR,Rice Cultivation,19,Bolivia (Plurinational State of),72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,254.0513
GR,Rice Cultivation,21,Brazil,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,2739.3929
GR,Rice Cultivation,26,Brunei Darussalam,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,3.3535
GR,Rice Cultivation,27,Bulgaria,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,61.3519
GR,Rice Cultivation,233,Burkina Faso,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,863.9281
GR,Rice Cultivation,29,Burundi,72315,Emissions (CO2eq) (Rice cultivation),27,"Rice, paddy",2017,2017,gigagrams,65.2456
